
144374,-2.42,-0.43,-0.42,66.64
144394,-2.77,-0.40,-0.64,66.64
144434,-3.22,-0.32,-0.97,66.64
144454,-3.46,-0.28,-1.05,66.64
144474,-3.71,-0.23,-1.06,66.64
144514,-4.14,-0.14,-0.89,66.64
144614,-5.09,0.11,-0.20,66.64
144634,-5.17,0.15,-0.12,66.64
144654,-5.18,0.20,-0.06,66.64
144774,-5.72,0.40,0.26,66.64
144834,-6.13,0.45,0.67,66.64
144854,-6.23,0.47,0.81,66.64
144894,-6.40,0.48,1.02,66.64
144934,-6.50,0.47,1.07,66.64
144954,-4.47,0.47,1.02,66.64
145034,-4.72,0.43,0.54,66.64
145074,-4.81,0.42,0.32,66.64
145114,-4.88,0.39,0.15,66.64
145154,-4.96,0.37,-0.03,66.64
145174,-4.98,0.35,-0.14,66.64
145214,-4.99,0.32,-0.42,66.64
145234,-4.95,0.31,-0.59,66.64
145354,-4.91,0.20,-1.29,66.64
145494,-5.27,0.06,-0.23,66.64
145554,-5.43,-0.00,0.24,66.64
145574,-5.51,-0.03,0.35,66.64
145594,-5.57,-0.05,0.43,66.64
145714,-5.65,-0.20,0.60,66.64
145754,-5.74,-0.25,0.61,66.64
145774,-5.81,-0.28,0.62,66.64
145814,-6.01,-0.33,0.61,66.64
145914,-6.03,-0.46,0.39,66.64
146034,-5.71,-0.60,-0.12,66.64
146054,-5.62,-0.62,-0.19,66.64
146154,-5.52,-0.70,-0.30,66.64
146174,-5.58,-0.71,-0.30,66.64
146214,-5.70,-0.72,-0.31,66.64
146234,-5.76,-0.73,-0.32,66.64
146274,-5.84,-0.73,-0.36,66.64
146294,-5.88,-0.74,-0.38,66.64
146334,-5.96,-0.74,-0.44,66.64
146374,-6.05,-0.74,-0.46,66.64
146414,-5.93,-0.73,-0.43,66.64
146474,-5.67,-0.72,-0.23,66.64
146494,-5.62,-0.71,-0.13,66.64
146514,-5.58,-0.70,-0.03,66.64
146594,-5.51,-0.65,0.40,66.64
146634,-5.54,-0.62,0.52,66.64
146674,-5.60,-0.59,0.55,66.64
146694,-5.65,-0.57,0.52,66.64
146734,-5.76,-0.53,0.41,66.64
146834,-6.04,-0.43,0.01,66.64
146854,-6.13,-0.41,-0.06,66.64
146954,-6.39,-0.32,-0.17,66.64
146974,-6.39,-0.30,-0.17,66.64
147094,-6.58,-0.23,-0.02,66.64
147154,-6.95,-0.20,0.06,66.64
147174,-7.04,-0.19,0.07,66.64
147214,-7.17,-0.18,0.06,66.64
147234,-7.21,-0.18,0.04,66.64
147274,-5.13,-0.18,-0.03,66.64
147394,-4.78,-0.11,0.13,66.64
147494,-4.24,0.01,0.32,66.64
147534,-3.84,0.06,0.11,66.64
147654,-2.96,0.30,-0.68,66.64
147714,-2.75,0.44,-0.56,66.64
147774,-2.60,0.60,-0.19,66.64
147834,-2.51,0.77,0.12,66.64
147874,-2.53,0.88,0.19,66.64
147954,-2.58,1.09,0.13,66.64
147994,-2.59,1.19,0.11,66.64
148054,-2.51,1.32,0.16,66.64
148094,-2.19,1.40,0.24,66.64
148154,-1.40,1.50,0.36,66.64
148194,-1.10,1.56,0.42,66.64
148254,-0.46,1.64,0.46,66.64
148334,-0.13,1.75,0.32,66.64
148394,-0.08,1.81,0.04,66.64
148474,-0.29,1.88,-0.47,66.64
148534,-0.43,1.90,-0.77,66.64
148574,-0.46,1.90,-0.86,66.64
148614,-0.51,1.89,-0.82,66.64
148634,-0.48,1.88,-0.75,66.64
148654,-0.46,1.87,-0.65,66.64
148674,-1.16,1.85,-0.53,66.64
148714,-1.15,1.80,-0.24,66.64
148734,-1.11,1.77,-0.09,66.64
148754,-1.12,1.74,0.05,66.64
148794,-1.18,1.66,0.28,66.64
148854,-1.21,1.52,0.50,66.64
148894,-1.24,1.41,0.56,66.64
148954,-1.25,1.22,0.60,66.64
148994,-1.23,1.08,0.58,66.64
149014,-1.30,1.01,0.56,66.64
149054,-1.55,0.87,0.49,66.64
149094,-1.73,0.71,0.36,66.64
149154,-1.72,0.47,0.08,66.64
149194,-1.80,0.30,-0.13,66.64
149254,-1.87,0.05,-0.38,66.64
149374,-2.30,-0.46,-0.39,66.64
149394,-0.53,-0.54,-0.34,66.64
149434,-1.02,-0.69,-0.25,66.64
149454,-1.06,-0.76,-0.19,66.64
149514,-1.07,-0.96,-0.02,66.64
149534,-1.09,-1.02,0.03,66.64
149574,-1.09,-1.13,0.11,66.64
149614,-1.23,-1.23,0.11,66.64
149634,-1.20,-1.27,0.08,66.64
149654,-1.30,-1.32,0.04,66.64
149714,-1.22,-1.43,-0.14,66.64
149854,-0.77,-1.58,-0.08,66.64
149894,-0.82,-1.60,0.11,66.64
149914,-0.83,-1.60,0.21,66.64
149934,-0.80,-1.60,0.31,66.64
149954,-0.73,-1.60,0.38,66.64
149994,-0.62,-1.59,0.45,66.64
150014,-0.53,-1.58,0.44,66.64
150034,-0.42,-1.57,0.41,66.64
150054,-0.31,-1.56,0.36,66.64
150074,-0.18,-1.54,0.30,66.64
150094,-0.06,-1.52,0.22,66.64
150134,0.11,-1.48,0.09,66.64
150174,0.27,-1.42,-0.00,66.64
150194,0.35,-1.39,-0.03,66.64
150214,0.41,-1.35,-0.04,66.64
150314,0.52,-1.15,-0.07,66.64
150354,0.53,-1.06,-0.12,66.64
150374,0.48,-1.01,-0.15,66.64
150394,0.44,-0.96,-0.20,66.64
150414,0.37,-0.91,-0.24,66.64
150494,0.14,-0.72,-0.36,66.64
150514,0.11,-0.68,-0.36,66.64
150574,0.08,-0.55,-0.28,66.64
150614,0.13,-0.47,-0.16,66.64
150654,0.20,-0.39,-0.02,66.64
150694,0.29,-0.33,0.14,66.64
150714,0.35,-0.29,0.21,66.64
150774,0.61,-0.21,0.38,66.64
150834,0.99,-0.13,0.44,66.64
150874,1.31,-0.08,0.42,66.64
150974,2.22,0.05,0.20,66.64
150994,2.35,0.07,0.15,66.64
151014,2.44,0.10,0.09,66.64
151034,2.60,0.13,0.04,66.64
151054,2.73,0.16,-0.02,66.64
151094,3.19,0.22,-0.13,66.64
151154,3.46,0.31,-0.28,66.64
151194,3.62,0.38,-0.36,66.64
151254,3.99,0.49,-0.44,66.64
151354,5.36,0.70,-0.37,66.64
151374,5.52,0.74,-0.31,66.64
151394,5.66,0.79,-0.24,66.64
151554,6.58,1.18,0.34,66.64
151574,6.65,1.23,0.34,66.64
151594,6.71,1.28,0.31,66.64
151654,5.50,1.43,0.15,66.64
151734,5.69,1.59,-0.07,66.64
151754,5.73,1.62,-0.12,66.64
151834,5.93,1.71,-0.18,66.64
151874,6.03,1.73,-0.09,66.64
151934,5.81,1.73,0.20,66.64
151954,5.79,1.72,0.30,66.64
151974,5.67,1.71,0.40,66.64
152014,4.01,1.67,0.53,66.64
152074,3.67,1.57,0.43,66.64
152154,3.58,1.34,-0.18,66.64
152174,3.63,1.27,-0.33,66.64
152294,4.53,0.77,-0.17,66.64
152374,5.09,0.41,0.47,66.64
152394,5.19,0.32,0.56,66.64
152434,5.27,0.14,0.58,66.64
152474,5.13,-0.03,0.40,66.64
152494,5.17,-0.11,0.25,66.64
152594,4.62,-0.50,-0.67,66.64
152634,4.31,-0.64,-0.88,66.64
152754,3.63,-1.03,-0.68,66.64
152794,3.56,-1.16,-0.45,66.64
152814,3.52,-1.22,-0.32,66.64
152914,3.48,-1.50,0.44,66.64
152954,3.60,-1.60,0.72,66.64
152974,3.67,-1.65,0.84,66.64
153034,3.89,-1.77,1.02,66.64
153054,3.95,-1.81,1.02,66.64
153094,3.99,-1.87,0.93,66.64
153114,3.97,-1.89,0.84,66.64
153314,3.24,-1.99,-0.57,66.64
153334,3.12,-1.99,-0.67,66.64
153394,2.79,-1.97,-0.81,66.64
153414,2.61,-1.97,-0.81,66.64
153474,2.31,-1.94,-0.68,66.64
153494,2.27,-1.93,-0.60,66.64
153514,2.25,-1.91,-0.51,66.64
153534,2.22,-1.90,-0.42,66.64
153614,2.04,-1.85,-0.00,66.64
153694,2.05,-1.79,0.35,66.64
153734,1.91,-1.75,0.47,66.64
153774,1.62,-1.72,0.52,66.64
153814,1.46,-1.68,0.51,66.64
153894,1.49,-1.60,0.29,66.64
153914,1.45,-1.58,0.21,66.64
153974,1.30,-1.52,0.00,66.64
153994,1.19,-1.50,-0.05,66.64
154074,0.91,-1.41,-0.13,66.64
154114,0.74,-1.37,-0.13,66.64
154134,0.64,-1.34,-0.13,66.64
154174,0.48,-1.30,-0.15,66.64
154274,-0.02,-1.19,-0.21,66.64
154294,-0.12,-1.17,-0.21,66.64
154314,-0.20,-1.15,-0.20,66.64
154374,-0.26,-1.09,-0.13,66.64
154434,-0.12,-1.04,-0.02,66.64
154454,-0.06,-1.02,0.02,66.64
154494,0.04,-0.98,0.11,66.64
154514,0.09,-0.96,0.15,66.64
154554,0.19,-0.91,0.23,66.64
154594,0.28,-0.86,0.28,66.64
154614,0.34,-0.83,0.28,66.64
154634,0.39,-0.80,0.28,66.64
154654,0.40,-0.77,0.26,66.64
154674,0.34,-0.74,0.23,66.64
154694,0.25,-0.71,0.19,66.64
154714,0.17,-0.67,0.14,66.64
154734,0.05,-0.64,0.08,66.64
154794,-0.06,-0.52,-0.13,66.64
154834,-0.05,-0.45,-0.26,66.64
154874,-0.07,-0.37,-0.35,66.64
154894,-0.08,-0.32,-0.37,66.64
154934,-0.19,-0.24,-0.36,66.64
154954,-0.27,-0.20,-0.33,66.64
154974,-0.31,-0.16,-0.28,66.64
155014,-0.36,-0.07,-0.14,66.64
155094,-0.32,0.09,0.13,66.64
155114,-0.27,0.13,0.17,66.64
155194,0.03,0.29,0.25,66.64
155234,0.21,0.37,0.25,66.64
155294,0.51,0.50,0.25,66.64
155334,0.75,0.59,0.24,66.64
155354,0.87,0.63,0.22,66.64
155374,0.98,0.67,0.21,66.64
155394,1.08,0.72,0.18,66.64
155454,1.21,0.86,0.06,66.64
155494,1.39,0.96,-0.05,66.64
155534,1.56,1.06,-0.17,66.64
155574,1.91,1.16,-0.27,66.64
155594,2.07,1.21,-0.31,66.64
155634,2.35,1.31,-0.35,66.64
155714,2.49,1.53,-0.27,66.64
155734,2.52,1.58,-0.22,66.64
155754,2.55,1.63,-0.17,66.64
155774,2.58,1.69,-0.12,66.64
155934,3.00,2.07,-0.00,66.64
156034,3.53,2.26,0.11,66.64
156054,3.64,2.29,0.16,66.64
156194,4.19,2.48,0.36,66.64
156214,4.29,2.50,0.34,66.64
156314,4.53,2.57,0.03,66.64
156374,4.56,2.59,-0.16,66.64
156394,4.52,2.59,-0.21,66.64
156434,4.47,2.58,-0.27,66.64
156454,4.47,2.58,-0.28,66.64
156514,4.58,2.54,-0.28,66.64
156534,4.65,2.52,-0.27,66.64
156554,4.75,2.50,-0.25,66.64
156614,5.28,2.42,-0.16,66.64
156694,6.03,2.29,0.06,66.64
156714,6.16,2.26,0.12,66.64
156774,6.56,2.15,0.30,66.64
156794,6.60,2.12,0.33,66.64
156854,6.69,2.01,0.32,66.64
156994,5.45,1.71,-0.38,66.64
157034,5.65,1.60,-0.60,66.64
157134,5.57,1.29,-0.37,66.64
157194,5.39,1.09,0.23,66.64
157274,5.27,0.81,0.75,66.64
157394,5.63,0.35,0.21,66.64
157414,5.76,0.27,0.08,66.64
157454,5.89,0.12,-0.09,66.64
157474,5.94,0.05,-0.13,66.64
157514,6.00,-0.10,-0.13,66.64
157554,5.99,-0.24,-0.07,66.64
157594,5.97,-0.37,-0.03,66.64
157614,5.94,-0.43,-0.03,66.64
157634,5.88,-0.50,-0.05,66.64
157654,5.82,-0.56,-0.10,66.64
157694,5.61,-0.68,-0.22,66.64
157774,5.19,-0.90,-0.47,66.64
157834,4.97,-1.06,-0.49,66.64
157854,4.92,-1.12,-0.44,66.64
157874,4.91,-1.17,-0.38,66.64
157894,4.91,-1.22,-0.30,66.64
157974,5.00,-1.42,0.10,66.64
157994,5.01,-1.46,0.20,66.64
158054,4.95,-1.59,0.45,66.64
158094,4.77,-1.67,0.53,66.64
158134,4.76,-1.74,0.54,66.64
158154,4.75,-1.77,0.51,66.64
158174,4.71,-1.81,0.47,66.64
158194,4.69,-1.84,0.40,66.64
158254,4.56,-1.92,0.16,66.64
158274,4.49,-1.94,0.08,66.64
158294,4.37,-1.97,0.00,66.64
158314,4.28,-1.99,-0.07,66.64
158394,3.90,-2.07,-0.24,66.64
158414,3.81,-2.08,-0.26,66.64
158454,3.73,-2.11,-0.28,66.64
158534,4.01,-2.16,-0.25,66.64
158634,4.05,-2.18,-0.03,66.64
158654,3.97,-2.18,0.03,66.64
158674,3.84,-2.18,0.09,66.64
158694,3.71,-2.17,0.14,66.64
158774,3.26,-2.14,0.16,66.64
158794,3.10,-2.13,0.12,66.64
158854,2.95,-2.10,-0.09,66.64
158914,2.82,-2.06,-0.25,66.64
158954,2.68,-2.03,-0.26,66.64
158974,2.55,-2.01,-0.22,66.64
158994,2.44,-2.00,-0.17,66.64
159014,2.32,-1.98,-0.09,66.64
159074,1.94,-1.94,0.15,66.64
159134,1.63,-1.89,0.28,66.64
159174,1.45,-1.86,0.27,66.64
159294,1.10,-1.78,0.03,66.64
159374,0.93,-1.72,0.02,66.64
159394,0.85,-1.70,0.04,66.64
159434,0.80,-1.67,0.07,66.64
159474,0.81,-1.64,0.08,66.64
159494,0.79,-1.62,0.07,66.64
159534,0.71,-1.58,0.02,66.64
159574,0.58,-1.54,-0.06,66.64
159634,0.32,-1.47,-0.16,66.64
159694,0.03,-1.40,-0.22,66.64
159774,-0.13,-1.29,-0.23,66.64
159814,-0.07,-1.23,-0.20,66.64
159854,-0.00,-1.17,-0.15,66.64
159874,0.04,-1.14,-0.11,66.64
159894,0.09,-1.11,-0.06,66.64
159914,0.14,-1.07,-0.01,66.64
159954,0.22,-1.00,0.11,66.64
159994,0.29,-0.92,0.22,66.64
160074,0.38,-0.74,0.31,66.64
160174,0.30,-0.49,0.11,66.64
160194,0.26,-0.43,0.05,66.64
160214,0.24,-0.38,-0.01,66.64
160234,0.21,-0.32,-0.07,66.64
160274,0.20,-0.21,-0.17,66.64
160294,0.16,-0.15,-0.20,66.64
160374,-0.03,0.08,-0.22,66.64
160394,-0.08,0.14,-0.20,66.64
160414,-0.16,0.20,-0.18,66.64
160434,-0.22,0.25,-0.15,66.64
160454,-0.28,0.31,-0.11,66.64
160474,-0.32,0.36,-0.08,66.64
160494,-0.35,0.42,-0.05,66.64
160574,-0.38,0.62,0.05,66.64
160594,-0.37,0.67,0.07,66.64
160614,-0.34,0.72,0.09,66.64
160674,-0.15,0.85,0.14,66.64
160714,-0.03,0.93,0.18,66.64
160754,0.09,1.01,0.21,66.64
160794,0.21,1.09,0.23,66.64
160854,0.49,1.20,0.19,66.64
160874,0.69,1.24,0.16,66.64
160894,1.21,1.27,0.12,66.64
160914,2.11,1.31,0.08,66.64
160954,2.70,1.39,-0.00,66.64
160974,2.66,1.44,-0.03,66.64
161054,2.46,1.63,-0.02,66.64
161074,2.44,1.68,-0.01,66.64
161114,2.29,1.78,-0.05,66.64
161134,2.19,1.83,-0.11,66.64
161174,1.93,1.93,-0.31,66.64
161194,1.81,1.98,-0.44,66.64
161234,1.57,2.06,-0.68,66.64
161254,1.47,2.11,-0.77,66.64
161294,1.42,2.18,-0.83,66.64
161334,1.43,2.24,-0.70,66.64
161394,1.58,2.30,-0.19,66.64
161414,1.68,2.32,0.03,66.64
161434,1.81,2.33,0.25,66.64
161474,2.08,2.35,0.66,66.64
161494,2.22,2.36,0.82,66.64
161514,2.36,2.36,0.95,66.64
161554,2.64,2.36,1.08,66.64
161574,2.78,2.36,1.08,66.64
161614,3.08,2.36,0.98,66.64
161634,3.24,2.35,0.88,66.64
161694,3.75,2.33,0.48,66.64
161734,4.04,2.32,0.17,66.64
161794,4.27,2.30,-0.24,66.64
161814,4.29,2.29,-0.36,66.64
161834,4.37,2.29,-0.46,66.64
161934,4.74,2.24,-0.77,66.64
161994,4.94,2.21,-0.78,66.64
162034,4.95,2.19,-0.69,66.64
162094,5.14,2.15,-0.43,66.64
162234,5.75,2.02,0.29,66.64
162254,5.88,2.00,0.36,66.64
162274,5.99,1.98,0.42,66.64
162374,6.42,1.86,0.56,66.64
162394,6.49,1.83,0.55,66.64
162414,6.68,1.81,0.53,66.64
162434,7.09,1.78,0.50,66.64
162454,7.21,1.76,0.47,66.64
162474,7.02,1.73,0.42,66.64
162574,7.51,1.59,0.11,66.64
162614,7.59,1.54,-0.03,66.64
162654,7.70,1.48,-0.16,66.64
162714,7.83,1.39,-0.31,66.64
162774,7.86,1.29,-0.38,66.64
162794,7.87,1.26,-0.38,66.64
162894,8.06,1.08,-0.29,66.64
162994,6.25,0.85,-0.11,66.64
163014,6.26,0.80,-0.09,66.64
163054,6.20,0.68,-0.10,66.64
163074,4.12,0.61,-0.11,66.64
163154,4.27,0.29,-0.09,66.64
163174,4.30,0.19,-0.06,66.64
163214,4.40,-0.00,0.07,66.64
163234,4.50,-0.11,0.16,66.64
163274,4.62,-0.32,0.39,66.64
163314,5.00,-0.54,0.67,66.64
163334,5.02,-0.65,0.80,66.64
163474,4.64,-1.40,0.71,66.64
163494,4.60,-1.50,0.51,66.64
163614,4.46,-2.08,-0.92,66.64
163714,4.72,-2.47,-1.09,66.64
163794,4.85,-2.72,-0.52,66.64
163854,4.89,-2.85,-0.07,66.64
163874,4.95,-2.89,0.04,66.64
163894,4.99,-2.92,0.13,66.64
163934,4.97,-2.97,0.24,66.64
163954,4.94,-2.98,0.27,66.64
163974,4.90,-3.00,0.28,66.64
163994,4.84,-3.00,0.29,66.64
164034,4.70,-3.01,0.29,66.64
164154,4.28,-2.93,0.27,66.64
164174,4.23,-2.91,0.26,66.64
164254,4.09,-2.79,0.20,66.64
164274,4.06,-2.76,0.19,66.64
164334,4.11,-2.64,0.17,66.64
164414,4.12,-2.47,0.17,66.64
164454,3.93,-2.37,0.15,66.64
164474,3.78,-2.32,0.14,66.64
164594,2.30,-2.01,-0.16,66.64
164614,2.11,-1.97,-0.24,66.64
164634,1.76,-1.92,-0.33,66.64
164654,1.36,-1.88,-0.41,66.64
164714,0.51,-1.77,-0.59,66.64
164734,0.33,-1.74,-0.61,66.64
164754,0.18,-1.72,-0.61,66.64
164914,-0.33,-1.62,0.28,66.64
164934,-0.35,-1.62,0.43,66.64
164974,-0.32,-1.63,0.68,66.64
165014,-0.21,-1.63,0.81,66.64
165034,-0.17,-1.64,0.82,66.64
165054,-0.14,-1.64,0.79,66.64
165074,-0.11,-1.64,0.73,66.64
165094,-0.05,-1.64,0.65,66.64
165114,0.02,-1.65,0.54,66.64
165134,0.04,-1.64,0.42,66.64
165314,-0.08,-1.55,-0.55,66.64
165374,-0.19,-1.48,-0.65,66.64
165394,-0.25,-1.45,-0.65,66.64
165414,-0.33,-1.42,-0.64,66.64
165434,-0.45,-1.39,-0.60,66.64
165454,-0.53,-1.35,-0.56,66.64
165494,-0.63,-1.28,-0.44,66.64
165574,-0.52,-1.11,-0.13,66.64
165614,-0.43,-1.01,0.03,66.64
165714,-0.24,-0.73,0.42,66.64
165734,-0.25,-0.67,0.48,66.64
165994,-0.26,0.23,-0.07,66.64
166054,-0.25,0.44,-0.22,66.64
166114,-0.36,0.66,-0.23,66.64
166134,-0.43,0.73,-0.22,66.64
166154,-0.50,0.80,-0.20,66.64
166174,-0.55,0.87,-0.18,66.64
166214,-0.60,1.00,-0.16,66.64
166254,-0.64,1.12,-0.16,66.64
166314,-0.58,1.30,-0.20,66.64
166334,-0.53,1.35,-0.20,66.64
166354,-0.45,1.40,-0.19,66.64
166394,-0.29,1.50,-0.15,66.64
166414,-0.22,1.55,-0.11,66.64
166434,-0.16,1.60,-0.06,66.64
166474,-0.04,1.69,0.06,66.64
166494,0.02,1.73,0.12,66.64
166554,0.25,1.84,0.25,66.64
166574,0.35,1.88,0.27,66.64
166614,0.50,1.95,0.25,66.64
166634,0.62,1.98,0.23,66.64
166714,0.78,2.11,0.04,66.64
166794,1.04,2.21,-0.11,66.64
166874,1.18,2.30,-0.15,66.64
166914,1.22,2.34,-0.14,66.64
166974,1.41,2.39,-0.11,66.64
167054,1.83,2.43,-0.06,66.64
167074,1.96,2.44,-0.04,66.64
167214,2.87,2.48,0.18,66.64
167234,3.00,2.48,0.20,66.64
167274,3.32,2.49,0.22,66.64
167334,3.69,2.50,0.17,66.64
167374,4.00,2.50,0.09,66.64
167414,4.27,2.51,-0.00,66.64
167494,4.75,2.52,-0.14,66.64
167554,5.02,2.52,-0.18,66.64
167594,5.24,2.53,-0.17,66.64
167674,5.80,2.52,-0.14,66.64
167754,6.18,2.52,-0.07,66.64
167774,6.26,2.51,-0.05,66.64
167794,6.38,2.51,-0.02,66.64
167834,6.76,2.49,0.04,66.64
167854,7.02,2.49,0.06,66.64
167874,5.16,2.48,0.09,66.64
167974,5.56,2.38,0.05,66.64
168014,5.68,2.32,-0.06,66.64
168094,5.95,2.16,-0.16,66.64
168114,5.91,2.11,-0.12,66.64
168134,5.86,2.06,-0.04,66.64
168254,5.89,1.70,0.52,66.64
168274,5.91,1.63,0.53,66.64
168334,5.95,1.41,0.36,66.64
168434,6.28,1.02,-0.16,66.64
168574,7.14,0.44,-0.22,66.64
168634,7.35,0.21,-0.12,66.64
168654,7.40,0.14,-0.10,66.64
168834,6.01,-0.52,-0.42,66.64
168854,6.02,-0.59,-0.48,66.64
168874,6.01,-0.66,-0.51,66.64
168894,5.96,-0.74,-0.51,66.64
168914,5.91,-0.81,-0.46,66.64
168954,5.84,-0.95,-0.24,66.64
169034,5.62,-1.23,0.50,66.64
169054,5.57,-1.30,0.65,66.64
169154,5.41,-1.63,0.78,66.64
169194,5.38,-1.75,0.55,66.64
169214,5.39,-1.81,0.41,66.64
169254,5.42,-1.93,0.14,66.64
169294,5.48,-2.04,-0.06,66.64
169354,5.35,-2.18,-0.20,66.64
169454,4.71,-2.38,-0.22,66.64
169494,4.47,-2.45,-0.28,66.64
169514,4.34,-2.49,-0.33,66.64
169614,3.71,-2.63,-0.48,66.64
169674,3.28,-2.71,-0.37,66.64
169694,3.20,-2.73,-0.29,66.64
169714,3.16,-2.76,-0.20,66.64
169734,3.13,-2.78,-0.11,66.64
169754,3.08,-2.80,-0.01,66.64
169774,2.96,-2.82,0.08,66.64
169814,2.69,-2.86,0.25,66.64
169834,2.55,-2.88,0.31,66.64
169874,2.41,-2.91,0.39,66.64
169914,2.34,-2.94,0.42,66.64
170034,2.07,-2.98,0.26,66.64
170054,2.00,-2.99,0.23,66.64
170134,1.75,-2.98,0.09,66.64
170154,1.66,-2.97,0.05,66.64
170214,1.38,-2.94,-0.09,66.64
170254,1.24,-2.91,-0.19,66.64
170274,1.16,-2.89,-0.23,66.64
170334,0.91,-2.83,-0.33,66.64
170354,0.83,-2.80,-0.33,66.64
170434,0.51,-2.69,-0.25,66.64
170454,0.41,-2.66,-0.21,66.64
170494,0.18,-2.59,-0.12,66.64
170534,-0.06,-2.52,-0.04,66.64
170594,-0.33,-2.41,0.05,66.64
170614,-0.36,-2.37,0.07,66.64
170634,-0.37,-2.33,0.08,66.64
170654,-0.38,-2.29,0.09,66.64
170674,-0.41,-2.25,0.09,66.64
170694,-0.44,-2.20,0.10,66.64
170754,-0.53,-2.07,0.15,66.64
170774,-0.57,-2.02,0.17,66.64
170794,-0.63,-1.97,0.19,66.64
170814,-0.68,-1.92,0.21,66.64
170854,-0.81,-1.82,0.24,66.64
170914,-0.93,-1.66,0.20,66.64
170954,-0.98,-1.55,0.12,66.64
170994,-1.14,-1.44,0.02,66.64
171034,-1.18,-1.32,-0.08,66.64
171114,-1.18,-1.08,-0.19,66.64
171154,-1.17,-0.95,-0.19,66.64
171214,-1.16,-0.76,-0.12,66.64
171234,-1.15,-0.70,-0.10,66.64
171314,-1.20,-0.43,-0.00,66.64
171334,-1.22,-0.36,0.01,66.64
171354,-1.25,-0.30,0.01,66.64
171374,-1.25,-0.23,0.02,66.64
171394,-1.26,-0.16,0.01,66.64
171434,-1.17,-0.03,-0.01,66.64
171494,-0.97,0.18,-0.03,66.64
171514,-0.96,0.25,-0.04,66.64
171534,-1.00,0.32,-0.03,66.64
171574,-1.08,0.45,-0.01,66.64
171674,-1.05,0.79,0.08,66.64
171694,-1.08,0.85,0.08,66.64
